TRADEDATE,BOARDID,WAPRICE,CLOSE,OPEN,HIGH,LOW,TRENDCLSPR,NUMTRADES,TradingVolume_RUB,TradingVolume_CONTR,OpenPositionsVolum_RUB,OpenPositionsVolum_CONTR,MarginRequirements
2021-08-19,BRU1,66.76,65.97,68.65,68.76,65.58,-0.038599999999999995,414354.0,202949413657.0,4092266.0,64832046550.0,1323012.0,7971.0
2021-08-20,BRU1,66.13,65.86,66.02,67.05,65.09,-0.0017000000000000001,304648.0,147283766986.0,2993528.0,64109494960.0,1308270.0,7948.0
2021-08-23,BRU1,67.22,68.65,65.84,68.91,65.04,0.0408,324057.0,173593782439.0,3482872.0,57994126902.0,1139400.0,8219.0
2021-08-24,BRU1,69.75,70.58,68.66,71.03,68.42,0.0296,268237.0,159300558670.0,3096118.0,51467648835.0,988486.0,8418.0
2021-08-25,BRU1,71.23,71.56,70.62,71.87,70.52,0.0132,267714.0,147798834553.0,2803083.0,48671199566.0,918816.0,8494.0
2021-08-26,BRU1,71.73,71.43,71.59,78.69,71.22,-0.0018,226271.0,146364783233.0,2750089.0,46394597537.0,875344.0,8495.0
2021-08-27,BRU1,71.88,72.54,71.49,72.57,70.68,0.015700000000000002,156638.0,86447415878.0,1634128.0,45128725518.0,845272.0,8577.0
2021-08-30,BRU1,72.45,72.99,72.51,73.19,72.01,0.0068000000000000005,101165.0,85842723169.0,1613244.0,23053961327.0,430020.0,8554.0
2021-08-31,BRU1,73.07,73.02,73.04,73.54,72.6,0.0003,50224.0,26375401936.0,492391.0,17241109882.0,322080.0,8506.0
2021-09-02,BRV1,72.2,73.39,70.95,73.49,70.95,0.0352,197086.0,109782831690.0,2088972.0,48214161188.0,902570.0,8994.0
2021-09-03,BRV1,73.21,72.96,73.32,73.73,72.75,-0.005699999999999999,185179.0,108337039582.0,2035815.0,47498504886.0,895650.0,8889.0
2021-09-06,BRV1,72.32,72.2,72.94,72.96,71.61,-0.011000000000000001,166472.0,97523434062.0,1845911.0,48619683466.0,921794.0,8800.0
2021-09-07,BRV1,72.01,71.82,72.21,72.83,71.16,-0.0051,206098.0,124506288686.0,2358861.0,49801282229.0,946080.0,8772.0
2021-09-08,BRV1,72.21,72.51,71.81,72.97,71.3,0.0095,187089.0,108320037984.0,2044768.0,51074939985.0,960152.0,8849.0
2021-09-09,BRV1,72.45,72.46,72.6,73.24,71.3,-0.0016,233918.0,147798830144.0,2797889.0,51543708440.0,975636.0,8782.0
2021-09-10,BRV1,72.28,72.74,72.49,73.16,70.93,0.0054,215527.0,128933244672.0,2439971.0,50221796023.0,944432.0,8741.0
2021-09-13,BRV1,73.45,73.57,72.79,73.95,72.73,0.0102,184936.0,108925035972.0,2039444.0,51921062868.0,970600.0,8843.0
2021-09-14,BRV1,73.92,73.71,73.5,74.29,73.32,0.0026,157599.0,96053205811.0,1785269.0,51666693904.0,963086.0,8836.0
2021-09-15,BRV1,74.78,75.76,73.74,76.14,73.12,0.0282,210839.0,128014324994.0,2361377.0,58850377866.0,1071546.0,9028.0
2021-09-16,BRV1,75.22,75.19,75.77,75.81,74.52,-0.0086,177559.0,111489723169.0,2042925.0,56342658903.0,1032896.0,8922.0
2021-09-17,BRV1,75.25,74.87,75.14,75.89,74.61,-0.0043,164723.0,107609929876.0,1964402.0,54924977089.0,1007682.0,8849.0
2021-09-20,BRV1,74.49,74.5,74.8,75.5,73.61,-0.0043,243256.0,150966860812.0,2757741.0,57727165224.0,1054332.0,8875.0
2021-09-21,BRV1,74.27,74.22,74.48,75.19,73.29,-0.004,237984.0,151257662840.0,2785011.0,50069687820.0,922522.0,8808.0
2021-09-22,BRV1,75.19,75.7,74.17,75.86,73.97,0.0206,191467.0,111324307670.0,2036371.0,50654455635.0,920286.0,8907.0
2021-09-23,BRV1,76.26,77.18,75.77,77.28,75.63,0.019,201938.0,110087712173.0,1982390.0,58913214975.0,1048190.0,9050.0
2021-09-24,BRV1,77.41,77.82,77.15,78.02,76.88,0.0079,159010.0,81042321602.0,1437305.0,60575885325.0,1068668.0,9095.0
2021-09-27,BRV1,79.09,79.5,77.85,79.91,77.74,0.022099999999999998,169177.0,92306533628.0,1610319.0,59261230710.0,1028536.0,9238.0
2021-09-28,BRV1,79.79,78.69,79.49,80.75,78.35,-0.0102,186241.0,137244043054.0,2358657.0,35495699885.0,618574.0,9129.0
2021-09-29,BRV1,78.51,78.88,78.65,79.42,77.54,0.0027,149861.0,71742492775.0,1254945.0,30407628975.0,529414.0,9142.0
2021-09-30,BRV1,78.31,78.56,78.93,79.3,77.64,-0.0040999999999999995,104175.0,51236602615.0,900464.0,12927793493.0,226466.0,9095.0
2021-10-04,BRX1,80.33,81.57,78.63,82.03,78.49,0.0378,239202.0,143708006829.0,2465604.0,52022036838.0,878942.0,9997.0
2021-10-05,BRX1,82.15,82.84,81.61,83.14,81.17,0.0138,219113.0,132997266541.0,2238845.0,53526800242.0,893580.0,10086.0
2021-10-06,BRX1,82.17,81.08,82.77,83.52,80.83,-0.0199,284753.0,158120077855.0,2655008.0,51881800832.0,882824.0,9858.0
2021-10-07,BRX1,80.59,81.89,81.19,82.08,79.11,0.0106,319303.0,168836157807.0,2915476.0,53080237974.0,902002.0,9869.0
2021-10-08,BRX1,82.8,83.07,81.97,83.45,81.81,0.013999999999999999,219081.0,109574707207.0,1844576.0,53219845720.0,892978.0,9934.0
2021-10-11,BRX1,83.65,83.95,83.04,84.63,81.98,0.009899999999999999,251169.0,125326520928.0,2091596.0,53264483359.0,885776.0,9963.0
2021-10-12,BRX1,83.66,83.4,83.95,84.26,82.76,-0.0062,238647.0,117532676345.0,1955628.0,53231548713.0,888444.0,9908.0
2021-10-13,BRX1,83.0,83.3,83.45,83.75,82.27,-0.0012,189551.0,95658915758.0,1599385.0,53952844745.0,898790.0,9874.0
2021-10-14,BRX1,83.85,83.41,83.35,84.52,83.13,0.0018,175190.0,87407624965.0,1457598.0,53632474449.0,899122.0,9843.0
2021-10-15,BRX1,84.62,84.84,83.5,85.11,83.5,0.0168,171369.0,78614213690.0,1309084.0,54222993426.0,900558.0,9888.0
2021-10-18,BRX1,85.27,84.75,84.86,86.01,84.23,-0.0016,233228.0,114813536639.0,1888408.0,54538846267.0,902574.0,9866.0
2021-10-19,BRX1,84.56,84.95,84.65,85.16,83.74,0.0031,254971.0,122700909020.0,2046762.0,58741637814.0,975318.0,9815.0
2021-10-20,BRX1,84.67,85.22,85.0,85.42,83.65,0.0026,207503.0,103693855098.0,1727785.0,59865225591.0,991006.0,9839.0
2021-10-21,BRX1,84.9,83.65,85.2,85.9,83.38,-0.0182,238795.0,128680716833.0,2129972.0,56986270794.0,957342.0,9658.0
2021-10-22,BRX1,84.78,84.8,83.68,85.59,83.68,0.0144,211349.0,107567715361.0,1802061.0,59205553384.0,991662.0,9596.0
2021-10-25,BRX1,86.11,86.41,84.85,86.72,84.85,0.018000000000000002,169640.0,83617598079.0,1389420.0,58729365976.0,972516.0,9728.0
2021-10-27,BRX1,85.44,84.95,86.33,86.52,84.5,-0.0174,170222.0,88472063758.0,1469384.0,45050869391.0,752578.0,9572.0
2021-10-28,BRX1,83.83,83.79,84.8,84.9,82.64,-0.0126,162994.0,78359115930.0,1330692.0,40933180940.0,695468.0,9455.0
2021-10-29,BRX1,84.22,84.33,83.7,84.85,83.24,0.0066,100466.0,45146051547.0,756048.0,33249127185.0,556094.0,9475.0
2021-11-02,BRZ1,84.57,84.38,84.68,85.3,83.8,-0.0027,231036.0,120654925077.0,1992728.0,51933978585.0,859664.0,10196.0
2021-11-03,BRZ1,83.22,82.39,84.32,84.79,81.94,-0.0255,253639.0,135489941878.0,2254748.0,54947355594.0,923618.0,9935.0
2021-11-05,BRZ1,81.45,82.61,82.24,82.9,80.31,0.0055000000000000005,315647.0,175812788160.0,3032074.0,62196214038.0,1057560.0,9858.0
2021-11-08,BRZ1,83.32,83.23,82.77,83.99,82.5,0.0070999999999999995,218980.0,128723288820.0,2167656.0,57700418095.0,972700.0,9890.0
2021-11-09,BRZ1,83.71,83.78,83.27,84.23,83.15,0.0064,201307.0,103758280456.0,1751731.0,56263956332.0,949136.0,9874.0
2021-11-10,BRZ1,84.73,84.46,83.87,85.45,83.66,0.008,227916.0,123623900202.0,2059215.0,61241190431.0,1023306.0,9904.0
2021-11-11,BRZ1,82.85,82.94,84.44,84.44,81.7,-0.018799999999999997,355282.0,186750976440.0,3166961.0,57661112150.0,976760.0,9761.0
2021-11-12,BRZ1,82.12,82.28,82.96,83.25,81.3,-0.0076,237098.0,122116660042.0,2046102.0,57657747300.0,964148.0,9767.0
2021-11-15,BRZ1,81.43,81.25,82.25,82.75,80.7,-0.0109,238224.0,128528674178.0,2170557.0,58120750898.0,983656.0,9628.0
2021-11-16,BRZ1,82.22,81.65,81.33,83.15,81.09,0.0028000000000000004,224835.0,121297646452.0,2010792.0,58124014454.0,970224.0,9717.0
2021-11-17,BRZ1,81.99,81.67,81.77,82.92,81.32,0.0016,206414.0,105693927937.0,1777977.0,58210032831.0,983072.0,9803.0
2021-11-18,BRZ1,80.36,80.22,81.66,81.66,79.31,-0.018600000000000002,311246.0,154800412953.0,2631843.0,57072484787.0,972020.0,9660.0
2021-11-19,BRZ1,79.82,79.18,80.32,82.23,78.19,-0.0125,404989.0,236328656581.0,4035999.0,57399194614.0,988132.0,9542.0
2021-11-22,BRZ1,78.84,79.72,79.23,79.84,78.07,0.0077,310035.0,182814698001.0,3097756.0,56817039803.0,952106.0,9710.0
2021-11-23,BRZ1,79.88,81.33,79.74,81.87,78.56,0.019799999999999998,314990.0,186670875640.0,3113554.0,51122069979.0,837468.0,9967.0
2021-11-24,BRZ1,82.25,82.25,81.48,83.01,81.3,0.0118,245018.0,160422352957.0,2602875.0,38225759543.0,620202.0,10020.0
2021-11-25,BRZ1,82.18,81.97,82.4,82.92,81.71,-0.0033,116208.0,61823106180.0,1007727.0,34505470170.0,563906.0,9963.0
2021-11-26,BRZ1,77.72,74.8,81.94,82.44,74.66,-0.0904,377705.0,188216475059.0,3206410.0,24209744630.0,428522.0,9130.0
2021-11-29,BRZ1,74.96,74.46,74.69,77.03,72.17,-0.0005,305836.0,135557327020.0,2424138.0,16019950052.0,288422.0,9613.0
2021-11-30,BRZ1,72.39,71.1,74.75,75.36,70.25,-0.0466,358000.0,65160329918.0,1211366.0,13532786164.0,256150.0,9721.0
2021-12-02,BRF2,68.95,68.88,71.52,72.03,65.79,-0.0329,663016.0,246164268154.0,4851480.0,64445361570.0,1271384.0,12059.0
2021-12-03,BRF2,70.99,71.79,69.04,72.64,68.86,0.0401,396569.0,163158347309.0,3112903.0,57713085128.0,1088906.0,12465.0
2021-12-06,BRF2,71.24,71.5,71.71,72.25,69.3,-0.0039000000000000003,349863.0,155602572902.0,2952809.0,55994850517.0,1058786.0,12416.0
2021-12-07,BRF2,74.28,75.66,71.6,75.73,71.47,0.058499999999999996,314378.0,148726114185.0,2699880.0,56293782115.0,1003250.0,13225.0
2021-12-08,BRF2,75.55,75.47,75.73,76.42,74.55,-0.0013,342089.0,163564225500.0,2937250.0,55089271155.0,990284.0,12875.0
2021-12-09,BRF2,75.58,75.26,75.5,76.54,74.78,-0.0040999999999999995,230146.0,111765245927.0,2009135.0,54183124762.0,978182.0,12813.0
2021-12-10,BRF2,74.79,75.01,75.24,75.74,73.93,-0.0012,227015.0,100004607299.0,1821300.0,53305904182.0,968028.0,12677.0
2021-12-13,BRF2,75.06,75.17,74.92,76.42,74.22,-0.0008,242218.0,104621515331.0,1893846.0,54513482300.0,985410.0,12672.0
2021-12-14,BRF2,74.23,73.57,75.04,75.19,72.88,-0.0218,232758.0,105822752755.0,1937262.0,54360006454.0,1004118.0,12413.0
2021-12-15,BRF2,73.08,73.15,73.41,73.91,72.52,-0.0034000000000000002,208052.0,88591822247.0,1637453.0,54945130708.0,1014652.0,12361.0
2021-12-16,BRF2,74.2,74.55,73.27,75.1,72.8,0.0194,219324.0,95185692755.0,1741958.0,54831674687.0,998748.0,12523.0
2021-12-17,BRF2,74.22,73.34,74.69,75.61,72.69,-0.0177,234587.0,109645511065.0,1994858.0,54444047057.0,1002358.0,12320.0
2021-12-20,BRF2,71.15,69.99,73.4,73.88,69.65,-0.046900000000000004,347107.0,150370971249.0,2847894.0,56671858934.0,1091048.0,11816.0
2021-12-21,BRF2,71.68,73.05,69.83,73.41,69.31,0.0466,299347.0,130498904175.0,2461963.0,56600914210.0,1047816.0,12251.0
2021-12-22,BRF2,74.03,74.45,73.14,74.7,72.99,0.0174,190314.0,90558006548.0,1659901.0,54632977207.0,995734.0,12438.0
2021-12-23,BRF2,75.27,75.58,74.38,75.79,74.2,0.016399999999999998,175460.0,80846353959.0,1461187.0,51949251957.0,935022.0,12541.0
2021-12-24,BRF2,76.3,76.04,75.63,77.02,75.57,0.0029,120446.0,66540171629.0,1183904.0,51360423062.0,916922.0,12567.0
2021-12-27,BRF2,76.47,78.23,75.75,78.29,75.7,0.030299999999999997,121247.0,81058708666.0,1442834.0,20850385776.0,362766.0,12917.0
2021-12-28,BRF2,79.04,79.22,78.24,79.88,78.24,0.013600000000000001,125166.0,50565982215.0,866582.0,19967374439.0,341434.0,15779.0
2021-12-29,BRF2,78.99,79.89,79.1,79.96,78.47,0.0088,75033.0,29528351574.0,504136.0,21070276034.0,355672.0,15924.0
2021-12-30,BRF2,78.86,79.42,79.9,79.9,78.14,-0.0063,83023.0,37732760875.0,639933.0,13318822313.0,224292.0,15930.0
2022-01-04,BRG2,79.4,80.21,78.55,80.58,78.36,0.0206,134951.0,60876225998.0,1018987.0,43373768838.0,718718.0,16760.0
2022-01-05,BRG2,80.39,81.01,80.14,81.46,79.57,0.011000000000000001,124411.0,58812700793.0,965964.0,44608741814.0,727066.0,17081.0
2022-01-06,BRG2,81.51,82.34,81.11,82.85,79.65,0.013300000000000001,151533.0,72084946882.0,1156505.0,43773624141.0,695204.0,17427.0
2022-01-07,BRG2,82.34,82.04,82.11,83.02,81.73,-0.0004,82412.0,34437863885.0,555683.0,43255957759.0,700528.0,17193.0
2022-01-10,BRG2,81.63,81.32,81.95,82.34,80.78,-0.0086,127668.0,60641599747.0,987624.0,44861808980.0,733398.0,10132.0
2022-01-11,BRG2,81.71,82.18,81.42,82.62,80.57,0.0102,168011.0,82423295181.0,1349675.0,46723057104.0,760666.0,10201.0
2022-01-12,BRG2,83.88,84.49,82.25,84.71,82.25,0.0302,179621.0,91291967335.0,1454168.0,55292020278.0,874422.0,10422.0
2022-01-13,BRG2,84.71,84.29,84.59,85.22,84.2,-0.004,144422.0,80884547910.0,1249834.0,55625422677.0,863838.0,10392.0
2022-01-14,BRG2,84.92,85.27,84.32,85.8,83.84,0.012,159355.0,91095472035.0,1406622.0,53813231828.0,827510.0,10649.0
2022-01-17,BRG2,85.96,86.2,85.29,86.62,85.1,0.0105,114496.0,54160255615.0,828290.0,53933904333.0,822550.0,10912.0
2022-01-18,BRG2,87.41,87.55,86.18,88.16,85.98,0.0151,147120.0,80821163955.0,1205663.0,55080679351.0,820378.0,11091.0
2022-01-19,BRG2,87.98,88.62,87.54,88.75,86.66,0.0131,146765.0,71819955736.0,1066276.0,57791960978.0,851838.0,11211.0
2022-01-20,BRG2,88.23,88.75,88.73,89.19,87.51,0.0014000000000000002,136566.0,66561855446.0,987983.0,56405649933.0,832290.0,11204.0
2022-01-21,BRG2,87.55,87.65,88.84,89.5,86.45,-0.0116,204926.0,105781043631.0,1564808.0,50790187124.0,750516.0,10999.0
2022-01-24,BRG2,87.28,86.38,87.82,88.77,85.23,-0.0154,172616.0,93659229101.0,1357191.0,49169024168.0,719920.0,11102.0
2022-01-25,BRG2,86.61,87.29,86.22,87.63,85.05,0.0108,168480.0,87903922991.0,1283084.0,49885446000.0,722500.0,11206.0
2022-01-26,BRG2,89.05,89.87,87.44,90.03,87.36,0.028999999999999998,127570.0,87778948003.0,1235381.0,38928356073.0,542842.0,11590.0
2022-01-27,BRG2,90.27,89.53,89.95,91.04,88.98,-0.0032,127168.0,98697666183.0,1405893.0,23794184805.0,341754.0,11426.0
2022-01-28,BRG2,90.15,90.62,89.66,91.72,89.01,0.0126,107605.0,63467418110.0,899798.0,21408716393.0,301960.0,11410.0
2022-01-31,BRG2,90.72,90.95,90.7,91.5,89.74,0.0021,58702.0,30208074467.0,429708.0,13679140280.0,194092.0,11378.0
2022-02-02,BRH2,89.39,89.04,89.4,90.54,88.44,-0.0039000000000000003,192457.0,108609620700.0,1592024.0,56463817511.0,830956.0,11526.0
2022-02-03,BRH2,88.88,89.26,89.0,89.68,88.12,0.0031,145006.0,82057268349.0,1209436.0,55881633539.0,820098.0,11592.0
2022-02-04,BRH2,91.92,92.99,89.33,93.72,89.33,0.0426,195245.0,106750523709.0,1525423.0,68762869830.0,971254.0,11903.0
2022-02-07,BRH2,92.96,92.8,93.15,93.73,92.16,-0.0034999999999999996,166175.0,100150342875.0,1423231.0,64982765483.0,925094.0,11794.0
2022-02-08,BRH2,91.56,90.5,92.9,93.39,90.22,-0.0235,181558.0,104255199100.0,1514798.0,56560908475.0,831412.0,11432.0
2022-02-09,BRH2,90.79,91.79,90.56,92.09,89.96,0.0129,180895.0,102983651611.0,1518914.0,58036631383.0,846704.0,11500.0
2022-02-10,BRH2,91.85,92.86,91.87,93.03,90.91,0.011399999999999999,213522.0,126494560360.0,1849433.0,57026582042.0,824722.0,11623.0
2022-02-11,BRH2,91.97,92.95,92.8,93.12,90.54,0.001,190727.0,113410388299.0,1625119.0,59561578187.0,844488.0,11594.0
2022-02-14,BRH2,94.31,94.2,92.98,95.88,92.72,0.0146,253412.0,156069678329.0,2152071.0,62089354158.0,857198.0,11991.0
2022-02-15,BRH2,94.27,92.48,94.3,96.79,92.09,-0.0194,284238.0,198068966215.0,2778208.0,43342844940.0,619734.0,11604.0
2022-02-16,BRH2,94.09,95.56,92.42,95.63,92.12,0.0329,210413.0,132039148255.0,1863778.0,51005588895.0,708860.0,11859.0
2022-02-17,BRH2,93.7,92.46,95.55,96.06,92.0,-0.030299999999999997,317662.0,205235564659.0,2871808.0,44413871218.0,629808.0,11560.0
2022-02-18,BRH2,91.84,92.66,92.4,93.34,90.27,0.0012,265038.0,161808445864.0,2295332.0,44295264589.0,622818.0,11509.0
2022-02-21,BRH2,93.58,95.06,92.66,95.16,92.14,0.025099999999999997,213224.0,134745422126.0,1819709.0,44354856136.0,589660.0,11979.0
2022-02-22,BRH2,97.32,95.87,95.1,99.48,94.66,0.011000000000000001,234589.0,126538573128.0,1642836.0,41854360973.0,551636.0,12351.0
2022-02-23,BRH2,96.9,98.42,96.23,98.67,95.82,0.0229,142338.0,84182918317.0,1076091.0,42753336882.0,538074.0,12761.0
2022-02-24,BRH2,100.41,103.67,98.2,105.69,96.09,0.0533,202461.0,114297964574.0,1296750.0,27917627375.0,306768.0,15166.0
2022-02-25,BRH2,100.28,96.6,103.6,103.93,96.5,-0.0653,93349.0,29185038592.0,350225.0,17015632662.0,211964.0,13423.0
2022-02-28,BRH2,96.66,98.0,96.97,98.09,96.01,0.0125,13167.0,3978185399.0,41938.0,19339273619.0,201096.0,16478.0
2022-03-03,BRJ2,112.8,104.91,114.46,118.0,103.0,-0.0291,525.0,270384782.0,2199.0,7152320441.0,62544.0,22530.0
2022-03-04,BRJ2,110.15,110.88,112.3,113.9,93.14,0.0574,16932.0,4159973334.0,35896.0,7845878542.0,67254.0,22117.0
2022-03-09,BRJ2,125.09,121.0,111.77,138.0,111.77,0.08960000000000001,48098.0,13646449111.0,91019.0,7389624232.0,50954.0,50440.0
2022-03-10,BRJ2,114.0,110.31,120.0,120.0,108.96,-0.0858,60307.0,14377457041.0,105992.0,6664319519.0,50772.0,46388.0
2022-03-11,BRJ2,108.43,106.79,109.52,111.82,104.29,-0.0331,56571.0,12047972583.0,96357.0,6258198210.0,50822.0,42788.0
2022-03-14,BRJ2,105.21,104.16,107.17,109.71,103.51,-0.0241,58027.0,13474215379.0,112135.0,6197534999.0,52096.0,40777.0
2022-03-15,BRJ2,99.34,97.63,103.5,103.5,97.3,-0.06570000000000001,60242.0,12895983015.0,118554.0,5634119958.0,52702.0,38530.0
2022-03-16,BRJ2,98.3,96.84,98.09,101.98,96.11,-0.0018,69558.0,14843001682.0,139795.0,5993610418.0,57302.0,36510.0
2022-03-17,BRJ2,99.49,101.43,97.5,101.87,96.5,0.0455,51366.0,11108527966.0,107603.0,5487016436.0,52134.0,37436.0
2022-03-18,BRJ2,104.13,102.8,101.97,106.5,101.97,0.0165,53503.0,12299059941.0,113168.0,5247883912.0,48912.0,37248.0
2022-03-21,BRJ2,107.52,108.08,103.33,108.94,103.33,0.047,60655.0,14286599171.0,127758.0,7250592060.0,64500.0,39322.0
2022-03-22,BRJ2,112.8,113.9,108.49,114.87,108.49,0.0537,86772.0,22548408562.0,193029.0,5840954318.0,49520.0,41301.0
2022-03-23,BRJ2,118.23,121.69,114.5,122.21,113.95,0.0705,80168.0,18400062563.0,157124.0,5467697516.0,45364.0,44024.0
2022-03-24,BRJ2,121.21,120.14,121.45,122.59,118.55,-0.013500000000000002,70304.0,15527376204.0,133097.0,5348392111.0,46254.0,40047.0
2022-03-25,BRJ2,117.51,120.29,120.75,120.75,115.17,0.0012,99964.0,20046808651.0,177534.0,5344359596.0,46236.0,39653.0
2022-03-28,BRJ2,115.37,114.1,119.68,119.68,112.82,-0.052000000000000005,80614.0,14507859048.0,139341.0,4056606999.0,39394.0,37051.0
2022-03-29,BRJ2,110.11,107.29,113.28,115.39,104.27,-0.059000000000000004,108121.0,20745979361.0,220881.0,2997958764.0,32758.0,31812.0
2022-03-30,BRJ2,111.45,113.05,109.0,113.84,108.41,0.0538,88217.0,14974701519.0,159207.0,2733564689.0,28652.0,32545.0
2022-03-31,BRJ2,107.77,107.64,113.0,113.0,105.4,-0.049699999999999994,50989.0,7726355871.0,85890.0,2035721605.0,22658.0,30954.0
2022-04-04,BRK2,105.77,107.3,104.25,108.45,103.1,0.0322,111208.0,18129967909.0,205226.0,8765593551.0,97812.0,31785.0
2022-04-05,BRK2,107.54,106.35,107.69,109.5,105.79,-0.010700000000000001,112028.0,17529924082.0,195301.0,8560711573.0,96438.0,31452.0
2022-04-06,BRK2,105.66,102.81,106.46,107.56,102.41,-0.03,105870.0,15088624291.0,178725.0,8017250496.0,97600.0,30081.0
2022-04-07,BRK2,101.52,99.05,102.21,103.38,98.43,-0.0403,147989.0,21893061293.0,283711.0,7578229190.0,100656.0,26719.0
2022-04-08,BRK2,98.84,97.9,99.49,101.49,96.65,-0.0073,112319.0,17215062975.0,229808.0,9271981710.0,124962.0,26030.0
